"x","y"
135.706909470774,-30.8204089924123
135.241791909455,-30.9999102682776
98.3494887219196,-75.482028694533
144.283998349079,-6.28843968335316
171.357104108777,-36.3220254207533
143.687092095394,-49.7022877608323
95.9323458887697,-72.3607737797493
116.930635909243,-38.9928748993882
140.383108586608,-55.4718340505012
110.588631060452,-41.9109156098351
65.2706099495417,-66.5279996329079
156.527524600846,20.627684488371
105.115671651264,-30.4800758162391
112.793191876952,2.24835231817158
175.117018270136,-108.05099010773
106.775652111838,-43.5959348998451
155.371946205679,-50.2644687477621
92.1795136354367,-66.6877853809774
119.363727907781,16.3982746267229
127.793319425906,-72.4584575930847
94.9404572672693,-20.4482921877592
110.957552052733,-4.60691143260923
129.134753412151,-24.6542943474593
150.120879062018,-56.2576643248655
80.4836036972467,-1.76502579827498
119.507372823662,-24.8823575447749
152.692193156365,-61.9049371914613
113.835725200672,-71.6414714280618
136.818757650188,32.6015230347944
144.766857101933,-50.3550943625531
138.03505045995,-85.6671496175412
149.597730384141,-14.0022191173904
126.318740170679,-20.6930923181731
117.589704592236,-70.6150300716779
50.7055314391307,-88.2886924074585
127.211769445616,-33.4890755147582
142.9085408908,4.18188875128267
146.061965226044,-10.9162789445355
113.341649460602,-44.7881227248593
255.590058195503,154.974353052469
225.728488392576,188.132002702516
222.526317169178,184.720600416485
245.44533558937,198.891352400782
205.630675573615,168.126061491333
210.993227521506,206.980621596093
267.949049600995,155.075654179913
220.222583744418,170.083658996401
252.671368428166,202.224435711777
191.22986710171,209.699148258813
216.189663959142,121.844858956399
227.568478072737,183.215712210485
226.000770904116,198.263370352039
199.887274809783,136.475270595281
220.385185492507,194.418767996257
198.45158693776,155.154771888096
234.254066504886,210.607590364933
241.695501797213,196.154460963079
175.500246070252,203.071568849868
244.713869246003,183.621579878611
195.17911006383,205.909453024733
229.095385379653,221.415435849436
233.198052762852,238.987440463669
216.002203437971,179.148148357528
207.097720862804,112.528467290028
223.306420424841,180.94578013782
228.776374014289,186.166836253499
237.666056398974,175.339639585668
178.953260321961,197.048658623312
187.272414638819,210.320338935428
248.608046823764,164.460527094965
240.932576942231,171.177140185317
228.705778978154,191.93526626401
234.303568142221,163.493287755326
238.34349835282,182.738021504647
166.781544030686,121.148772033441
242.205541932776,146.403008358071
210.300248068753,140.167335731876
224.612336612624,154.391289098183
214.096843982328,159.20086416208
237.439299081575,191.469154276391
213.030551020888,209.463390075679
230.370075317765,158.178494127374
212.18630042722,150.09483052866
198.14425581797,148.749334230315
244.200210208805,167.56233820909
234.818000225485,172.829127955423
254.485244783129,194.508526015148
221.303078651586,170.360254734948
242.500054916563,117.645321934199
