1981.4546 9712.1499
1981.4574 9744.0843
1981.4601 9776.0186
1981.4628 9807.953
1981.4656 9729.4708
1981.4683 9761.4052
1981.471 9793.3396
1981.4738 9825.274
1981.4765 9857.2084
1981.4793 9889.1428
1981.482 9921.0772
1981.4847 9953.0116
1981.4875 9984.946
1981.4902 10016.88
1981.493 10048.815
1981.4957 10045.727
1981.4984 10027.085
1981.5012 10008.443
1981.5039 9989.8012
1981.5067 9971.1592
1981.5094 9960.6216
1981.5121 9957.9512
1981.5149 9955.2807
1981.5176 9952.6102
1981.5203 9949.9397
1981.5231 9947.2693
1981.5258 9944.5988
1981.5286 9941.9283
1981.5313 9939.2579
1981.534 9936.5874
1981.5368 9933.9169
1981.5395 9931.2464
1981.5423 9928.576
1981.545 9925.9055
1981.5477 9923.235
1981.5505 9920.5646
1981.5532 9907.7984
1981.5559 9894.527
1981.5587 9881.2556
1981.5614 9867.9842
1981.5642 9854.7129
1981.5669 9841.4415
1981.5696 9828.1701
1981.5724 9814.8987
1981.5751 9801.6273
1981.5779 9788.3559
1981.5806 9692.2466
1981.5833 9678.9284
1981.5861 9665.6103
1981.5888 9652.2922
1981.5915 9638.9741
1981.5943 9625.656
1981.597 9612.3379
1981.5998 9599.0198
1981.6025 9585.7016
1981.6052 9572.3835
1981.608 9255.4196
1981.6107 9242.1015
1981.6135 9228.7834
1981.6162 9215.4653
1981.6189 9202.1472
1981.6217 9188.829
1981.6244 9175.5109
1981.6272 9162.1928
1981.6299 9148.8747
1981.6326 9135.5566
1981.6354 9122.2385
1981.6381 8805.2745
1981.6408 8791.9564
1981.6436 8778.6382
1981.6463 8765.3201
1981.6491 8752.002
1981.6518 8738.6839
1981.6545 8725.3658
1981.6573 8712.0477
1981.66 8698.7296
1981.6628 8685.4114
1981.6655 8560.5172
1981.6682 8544.5372
1981.671 8528.5571
1981.6737 8512.5771
1981.6764 8496.5971
1981.6792 8485.2861
1981.6819 8487.9394
1981.6847 8490.5928
1981.6874 8493.2461
1981.6901 8495.8995
1981.6929 8498.5528
1981.6956 8501.2062
1981.6984 8503.8595
1981.7011 8506.5129
1981.7038 8509.1662
1981.7066 8511.8196
1981.7093 8514.4729
1981.7121 8517.1263
1981.7148 8519.7796
1981.7175 8522.433
1981.7203 8525.0863
1981.723 8527.7397
1981.7257 8530.393
1981.7285 8533.0464
1981.7312 8535.6997
1981.734 8538.3531
1981.7367 8535.1183
1981.7394 8526.2367
1981.7422 8517.3551
1981.7449 8508.4735
1981.7477 8499.5919
1981.7504 8490.7103
1981.7531 8481.8287
1981.7559 8472.9471
1981.7586 8464.0656
1981.7613 8455.184
1981.7641 8446.3024
1981.7668 8437.4208
1981.7696 8428.5392
1981.7723 8419.6576
1981.775 8410.776
1981.7778 8401.8944
1981.7805 8386.2311
1981.7833 8370.2511
1981.786 8354.2711
1981.7887 8338.2911
1981.7915 8322.3111
1981.7942 8306.3311
1981.7969 8290.351
1981.7997 8274.371
1981.8024 8258.391
1981.8052 8242.411
1981.8079 8226.431
1981.8106 8210.4509
1981.8134 8194.4709
1981.8161 8178.4909
1981.8189 8162.5109
1981.8216 8152.924
1981.8243 8152.9154
1981.8271 8152.9069
1981.8298 8152.8983
1981.8326 8152.8897
1981.8353 8152.8812
1981.838 8152.8726
1981.8408 8152.8641
1981.8435 8152.8555
1981.8462 8152.8469
1981.849 8152.8384
1981.8517 8152.8298
1981.8545 8152.8213
1981.8572 8152.8127
1981.8599 8152.8042
1981.8627 8152.7956
1981.8654 8152.787
1981.8682 8152.7785
1981.8709 8152.7699
1981.8736 8152.7614
1981.8764 8152.7528
1981.8791 8152.7443
1981.8818 8152.7357
1981.8846 8152.7271
1981.8873 8152.7186
1981.8901 8152.71
1981.8928 8152.7015
1981.8955 8152.6929
1981.8983 8152.6843
1981.901 8152.6758
1981.9038 8152.6672
1981.9065 8152.6587
1981.9092 8152.6501
1981.912 8152.6416
1981.9147 8152.633
1981.9174 8152.6244
1981.9202 8152.6159
1981.9229 8152.6073
1981.9257 8152.5988
1981.9284 8152.5902
1981.9311 8152.5816
1981.9339 8152.5731
1981.9366 8151.9522
1981.9394 8151.2782
1981.9421 8150.6042
1981.9448 8149.9301
1981.9476 8149.2561
1981.9503 8148.5821
1981.9531 8147.908
1981.9558 8147.234
1981.9585 8146.56
1981.9613 8145.8859
1981.964 8145.2119
1981.9667 8144.5378
1981.9695 8143.8638
1981.9722 8143.1898
1981.975 8142.5157
1981.9777 8141.8417
1981.9804 8141.1677
1981.9832 8140.4936
1981.9859 8139.8196
1981.9887 8139.1455
1981.9914 8137.4736
1981.9941 8131.2539
1981.9969 8125.0342
1981.9996 8118.8145
1982.0023 8112.5949
1982.0051 8106.3752
1982.0078 8100.1555
1982.0106 8093.9358
1982.0133 8087.7161
1982.016 8081.4964
1982.0188 8075.2767
1982.0215 8069.057
1982.0243 8062.8373
1982.027 8056.6177
1982.0297 8050.398
1982.0325 8044.1783
1982.0352 8037.4041
1982.0379 8030.2972
1982.0407 8023.1902
1982.0434 8016.0832
1982.0462 8008.9762
1982.0489 8001.8692
1982.0516 7994.7622
1982.0544 7987.6552
1982.0571 7980.5482
1982.0599 7973.4413
1982.0626 7966.3343
1982.0653 7959.2273
1982.0681 7952.1203
1982.0708 7945.0133
1982.0736 7937.9063
1982.0763 7932.409
1982.079 7948.3719
1982.0818 7964.3348
1982.0845 7980.2977
1982.0872 7996.2606
1982.09 8012.2235
1982.0927 8032.8966
1982.0955 8054.1833
1982.0982 8075.47
1982.1009 8096.7568
1982.1037 8118.0435
1982.1064 8139.3302
1982.1092 8160.617
1982.1119 8181.9037
1982.1146 8203.1904
1982.1174 8224.4771
1982.1201 8135.3472
1982.1228 8156.6339
1982.1256 8177.9206
1982.1283 8199.2074
1982.1311 8220.4941
1982.1338 8241.7808
1982.1365 8263.0676
1982.1393 8284.3543
1982.142 8305.641
1982.1448 8326.9277
1982.1475 8351.6794
1982.1502 8396.9233
1982.153 8442.1672
1982.1557 8487.4112
1982.1585 8532.6551
1982.1612 8577.899
1982.1639 8465.0447
1982.1667 8460.5996
1982.1694 8456.1545
1982.1721 8451.7095
1982.1749 8447.2644
1982.1776 8442.8193
1982.1804 8438.3742
1982.1831 8433.9291
1982.1858 8429.4841
1982.1886 8425.039
1982.1913 8420.5939
1982.1941 8416.1488
1982.1968 8411.7037
1982.1995 8407.2587
1982.2023 8402.8136
1982.205 8283.2859
1982.2077 8267.3058
1982.2105 8251.3258
1982.2132 8235.3458
1982.216 8219.3657
1982.2187 8203.3857
1982.2214 8187.4057
1982.2242 8171.4257
1982.2269 8155.4456
1982.2297 8139.4656
1982.2324 8125.1366
1982.2351 8157.0709
1982.2379 8189.0053
1982.2406 8220.9397
1982.2433 8252.8741
1982.2461 8284.8084
1982.2488 8316.7428
1982.2516 8348.6772
1982.2543 8380.6116
1982.257 8412.5459
1982.2598 8444.4803
1982.2625 8273.267
1982.2653 8331.8205
1982.268 8390.374
1982.2707 8448.9275
1982.2735 8507.4809
1982.2762 8566.0344
1982.279 8624.5879
1982.2817 8683.1414
1982.2844 8741.6948
1982.2872 8800.2483
1982.2899 8555.9395
1982.2926 8617.1549
1982.2954 8678.3703
1982.2981 8739.5857
1982.3009 8800.8011
1982.3036 8862.0165
1982.3063 8923.2319
1982.3091 8984.4472
1982.3118 9045.6626
1982.3146 9106.878
1982.3173 9168.0934
1982.32 8991.2528
1982.3228 9033.8349
1982.3255 9076.4169
1982.3282 9118.9989
1982.331 9161.5809
1982.3337 9204.1629
1982.3365 9246.7449
1982.3392 9289.3269
1982.3419 9331.9089
1982.3447 9374.491
1982.3474 9326.8839
1982.3502 9356.1564
1982.3529 9385.4289
1982.3556 9414.7013
1982.3584 9443.9738
1982.3611 9473.2462
1982.3638 9502.5187
1982.3666 9531.7912
1982.3693 9561.0636
1982.3721 9590.3361
1982.3748 9536.7961
1982.3775 9566.0685
1982.3803 9595.341
1982.383 9624.6134
1982.3858 9653.8859
1982.3885 9683.1584
1982.3912 9712.4308
1982.394 9741.7033
1982.3967 9770.9757
1982.3995 9800.2482
1982.4022 9829.5207
1982.4049 9775.9807
1982.4077 9805.2532
1982.4104 9834.5257
1982.4131 9863.7982
1982.4159 9893.0707
1982.4186 9922.3432
1982.4214 9951.6157
1982.4241 9980.8882
1982.4268 10010.161
1982.4296 10039.433
1982.4323 9985.8927
1982.4351 10015.165
1982.4378 10044.438
1982.4405 10073.71
1982.4433 10102.983
1982.446 10132.255
1982.4487 10161.527
1982.4515 10190.8
1982.4542 10220.072
1982.457 10249.345
1982.4597 10195.805
1982.4624 10225.078
1982.4652 10254.35
1982.4679 10283.623
1982.4707 10312.895
1982.4734 10342.167
1982.4761 10371.44
1982.4789 10400.712
1982.4816 10429.985
1982.4844 10459.257
1982.4871 10488.53
1982.4898 10478.452
1982.4926 10451.824
1982.4953 10425.196
1982.498 10398.568
1982.5008 10371.94
1982.5035 10345.409
1982.5063 10318.968
1982.509 10292.526
1982.5117 10266.085
1982.5145 10239.643
1982.5172 10025.459
1982.52 10017.464
1982.5227 10009.47
1982.5254 10001.476
1982.5282 9993.4816
1982.5309 9985.4874
1982.5336 9977.4931
1982.5364 9969.4988
1982.5391 9961.5045
1982.5419 9953.5102
1982.5446 9945.516
1982.5473 9628.9389
1982.5501 9615.6208
1982.5528 9602.3027
1982.5556 9588.9846
1982.5583 9575.6665
1982.561 9562.3484
1982.5638 9549.0302
1982.5665 9535.7121
1982.5692 9522.394
1982.572 9509.0759
1982.5747 9276.4079
1982.5775 9265.7517
1982.5802 9255.0955
1982.5829 9244.4393
1982.5857 9233.7831
1982.5884 9223.1269
1982.5912 9212.4707
1982.5939 9201.8145
1982.5966 9191.1583
1982.5994 9180.5021
1982.6021 9168.8492
1982.6049 9152.8692
1982.6076 9136.8892
1982.6103 9120.9092
1982.6131 9104.9291
1982.6158 9088.9491
1982.6185 9072.9691
1982.6213 9056.989
1982.624 9041.009
1982.6268 9025.029
1982.6295 9009.049
1982.6322 8997.4193
1982.635 8986.7631
1982.6377 8976.1069
1982.6405 8965.4507
1982.6432 8954.7945
1982.6459 8944.1383
1982.6487 8933.4821
1982.6514 8922.8259
1982.6541 8912.1697
1982.6569 8901.5135
1982.6596 8810.663
1982.6624 8805.863
1982.6651 8801.063
1982.6678 8796.263
1982.6706 8791.463
1982.6733 8786.663
1982.6761 8781.863
1982.6788 8777.063
1982.6815 8772.263
1982.6843 8767.463
1982.687 8762.663
1982.6897 8757.863
1982.6925 8753.063
1982.6952 8748.263
1982.698 8743.463
1982.7007 8738.663
1982.7034 8733.863
1982.7062 8729.063
1982.7089 8724.263
1982.7117 8719.463
1982.7144 8714.663
1982.7171 8709.863
1982.7199 8705.063
1982.7226 8700.263
1982.7254 8695.463
1982.7281 8690.663
1982.7308 8684.1957
1982.7336 8676.2015
1982.7363 8668.2072
1982.739 8660.2129
1982.7418 8652.2186
1982.7445 8644.2243
1982.7473 8636.23
1982.75 8628.2357
1982.7527 8620.2415
1982.7555 8612.2472
1982.7582 8604.2529
1982.761 8596.2586
1982.7637 8588.2643
1982.7664 8580.27
1982.7692 8572.2757
1982.7719 8564.2815
1982.7746 8553.7135
1982.7774 8543.0573
1982.7801 8532.401
1982.7829 8521.7448
1982.7856 8511.0886
1982.7883 8500.4324
1982.7911 8489.7762
1982.7938 8479.12
1982.7966 8468.4638
1982.7993 8457.8076
1982.802 8448.74
1982.8048 8440.7457
1982.8075 8432.7514
1982.8103 8424.7572
1982.813 8416.7629
1982.8157 8408.7686
1982.8185 8400.7743
1982.8212 8392.78
1982.8239 8384.7857
1982.8267 8376.7914
1982.8294 8370.0043
1982.8322 8367.3338
1982.8349 8364.6633
1982.8376 8361.9929
1982.8404 8359.3224
1982.8431 8356.6519
1982.8459 8353.9814
1982.8486 8351.311
1982.8513 8348.6405
1982.8541 8345.97
1982.8568 8343.2996
1982.8595 8340.6291
1982.8623 8337.9586
1982.865 8335.2881
1982.8678 8332.6177
1982.8705 8329.9472
1982.8732 8327.2767
1982.876 8324.6062
1982.8787 8321.9358
1982.8815 8319.2653
1982.8842 8316.5948
1982.8869 8313.9244
1982.8897 8311.2539
1982.8924 8308.5834
1982.8951 8305.9129
1982.8979 8303.2425
1982.9006 8298.4311
1982.9034 8288.6622
1982.9061 8278.8933
1982.9088 8269.1244
1982.9116 8259.3555
1982.9143 8249.5866
1982.9171 8239.8177
1982.9198 8230.0488
1982.9225 8220.2799
1982.9253 8210.511
1982.928 8200.7422
1982.9308 8190.9733
1982.9335 8181.2044
1982.9362 8171.4355
1982.939 8161.6666
1982.9417 8151.8977
1982.9444 8141.4664
1982.9472 8130.8102
1982.9499 8120.154
1982.9527 8109.4978
1982.9554 8098.8416
1982.9581 8088.1854
1982.9609 8077.5292
1982.9636 8066.873
1982.9664 8056.2168
1982.9691 8045.5606
1982.9718 8034.9044
1982.9746 8024.2482
1982.9773 8013.592
1982.98 8002.9358
1982.9828 7992.2796
1982.9855 7981.6233
1982.9883 7970.9671
1982.991 7960.3109
1982.9937 7949.6547
1982.9965 7938.9985
1982.9992 7928.4275
1983.002 7931.0808
1983.0047 7933.7342
1983.0074 7936.3875
1983.0102 7939.0409
1983.0129 7941.6943
1983.0156 7944.3476
1983.0184 7947.001
1983.0211 7949.6543
1983.0239 7952.3077
1983.0266 7954.961
1983.0293 7957.6144
1983.0321 7960.2677
1983.0348 7962.9211
1983.0376 7965.5744
1983.0403 7968.2278
1983.043 7970.8812
1983.0458 7973.5345
1983.0485 7976.1879
1983.0513 7978.8412
1983.054 7981.4946
1983.0567 7984.1479
1983.0595 7986.8013
1983.0622 7989.4546
1983.0649 7992.108
1983.0677 7994.7613
1983.0704 7998.7125
1983.0732 8017.3373
1983.0759 8035.9621
1983.0786 8054.5869
1983.0814 8073.2118
1983.0841 8091.8366
1983.0869 8110.4614
1983.0896 8129.0862
1983.0923 8147.711
1983.0951 8166.3358
1983.0978 8184.9607
1983.1005 8203.5855
1983.1033 8222.2103
1983.106 8240.8351
1983.1088 8259.4599
1983.1115 8278.0847
1983.1142 8219.4995
1983.117 8248.772
1983.1197 8278.0444
1983.1225 8307.3169
1983.1252 8336.5893
1983.1279 8365.8618
1983.1307 8395.1342
1983.1334 8424.4067
1983.1362 8453.6791
1983.1389 8482.9516
1983.1416 8429.4115
1983.1444 8458.684
1983.1471 8487.9565
1983.1498 8517.2289
1983.1526 8546.5014
1983.1553 8575.7739
1983.1581 8605.0463
1983.1608 8634.3188
1983.1635 8663.5912
1983.1663 8692.8637
1983.169 8722.1362
1983.1718 8711.6528
1983.1745 8690.3489
1983.1772 8669.0451
1983.18 8647.7413
1983.1827 8626.4374
1983.1854 8613.533
1983.1882 8606.2042
1983.1909 8598.8753
1983.1937 8591.5465
1983.1964 8584.2177
1983.1991 8576.8889
1983.2019 8569.5601
1983.2046 8562.2313
1983.2074 8554.9024
1983.2101 8547.5736
1983.2128 8540.2448
1983.2156 8532.916
1983.2183 8525.5872
1983.221 8518.2584
1983.2238 8510.9295
1983.2265 8503.6007
1983.2293 8496.2719
1983.232 8488.9431
1983.2347 8481.6143
1983.2375 8474.2855
1983.2402 8466.9566
1983.243 8477.3883
1983.2457 8490.6893
1983.2484 8503.9903
1983.2512 8517.2913
1983.2539 8530.5923
1983.2567 8543.8933
1983.2594 8557.1943
1983.2621 8570.4953
1983.2649 8583.7963
1983.2676 8597.0973
1983.2703 8610.3983
1983.2731 8623.6992
1983.2758 8637.0002
1983.2786 8650.3012
1983.2813 8663.6022
1983.284 8685.8582
1983.2868 8728.4402
1983.2895 8771.0222
1983.2923 8813.6043
1983.295 8856.1863
1983.2977 8898.7683
1983.3005 8941.3503
1983.3032 8983.9324
1983.3059 9026.5144
1983.3087 9069.0964
1983.3114 9111.6784
1983.3142 8973.6898
1983.3169 9000.3003
1983.3196 9026.9109
1983.3224 9053.5214
1983.3251 9080.132
1983.3279 9106.7425
1983.3306 9133.3531
1983.3333 9159.9636
1983.3361 9186.5742
1983.3388 9213.1847
1983.3415 9236.7835
1983.3443 9258.0702
1983.347 9279.3569
1983.3498 9300.6437
1983.3525 9321.9304
1983.3552 9343.2171
1983.358 9364.5038
1983.3607 9385.7905
1983.3635 9407.0773
1983.3662 9428.364
1983.3689 9450.6923
1983.3717 9477.3029
1983.3744 9503.9134
1983.3772 9530.524
1983.3799 9557.1345
1983.3826 9583.7451
1983.3854 9610.3556
1983.3881 9636.9662
1983.3908 9663.5767
1983.3936 9690.1873
1983.3963 9716.7978
1983.3991 9654.0029
1983.4018 9672.6277
1983.4045 9691.2525
1983.4073 9709.8773
1983.41 9728.5022
1983.4128 9747.127
1983.4155 9765.7518
1983.4182 9784.3766
1983.421 9803.0015
1983.4237 9821.6263
1983.4264 9841.4637
1983.4292 9862.7504
1983.4319 9884.0371
1983.4347 9905.3238
1983.4374 9926.6105
1983.4401 9947.8972
1983.4429 9969.1839
1983.4456 9990.4706
1983.4484 10011.757
1983.4511 10033.044
1983.4538 10054.778
1983.4566 10081.295
1983.4593 10107.812
1983.4621 10134.329
1983.4648 10160.847
1983.4675 10187.364
1983.4703 10213.881
1983.473 10240.398
1983.4757 10266.915
1983.4785 10293.433
1983.4812 10319.95
1983.484 10315.808
1983.4867 10297.166
1983.4894 10278.524
1983.4922 10259.882
1983.4949 10241.24
1983.4977 10226.98
1983.5004 10217.211
1983.5031 10207.442
1983.5059 10197.674
1983.5086 10187.905
1983.5113 10178.136
1983.5141 10168.367
1983.5168 10158.598
1983.5196 10148.829
1983.5223 10139.06
1983.525 10129.291
1983.5278 10119.522
1983.5305 10109.754
1983.5333 10099.985
1983.536 10090.216
1983.5387 10080.447
1983.5415 10062.348
1983.5442 10043.706
1983.5469 10025.064
1983.5497 10006.422
1983.5524 9987.7803
1983.5552 9969.1384
1983.5579 9950.4964
1983.5606 9931.8545
1983.5634 9913.2126
1983.5661 9894.5707
1983.5689 9877.4427
1983.5716 9861.4626
1983.5743 9845.4826
1983.5771 9829.5026
1983.5798 9813.5226
1983.5826 9797.5425
1983.5853 9781.5625
1983.588 9765.5825
1983.5908 9749.6025
1983.5935 9733.6224
1983.5962 9634.301
1983.599 9615.6591
1983.6017 9597.0172
1983.6045 9578.3752
1983.6072 9559.7333
1983.6099 9541.0914
1983.6127 9522.4494
1983.6154 9503.8075
1983.6182 9485.1656
1983.6209 9466.5236
1983.6236 9447.8817
1983.6264 9422.6226
1983.6291 9395.9949
1983.6318 9369.3672
1983.6346 9342.7396
1983.6373 9316.1119
1983.6401 9289.4842
1983.6428 9262.8566
1983.6455 9236.2289
1983.6483 9209.6012
1983.651 9182.9736
1983.6538 9161.2286
1983.6565 9145.2486
1983.6592 9129.2686
1983.662 9113.2885
1983.6647 9097.3085
1983.6674 9085.9401
1983.6702 9086.8188
1983.6729 9087.6976
1983.6757 9088.5763
1983.6784 9089.4551
1983.6811 9090.3338
1983.6839 9091.2125
1983.6866 9092.0913
1983.6894 9092.97
1983.6921 9093.8488
1983.6948 9094.7275
1983.6976 9095.6063
1983.7003 9096.485
1983.7031 9097.3638
1983.7058 9098.2425
1983.7085 9099.1212
1983.7113 9100
1983.714 9100.8787
1983.7167 9101.7575
1983.7195 9102.6362
1983.7222 9103.515
1983.725 9104.3937
1983.7277 9105.2725
1983.7304 9106.1512
1983.7332 9107.0299
1983.7359 9107.9087
1983.7387 9108.7874
1983.7414 9109.6662
1983.7441 9110.5449
1983.7469 9111.4237
1983.7496 9112.3024
1983.7523 9111.0068
1983.7551 9098.576
1983.7578 9086.1451
1983.7606 9073.7143
1983.7633 9061.2835
1983.766 9048.8527
1983.7688 9036.4219
1983.7715 9023.9911
1983.7743 9011.5603
1983.777 8999.1295
1983.7797 8986.6987
1983.7825 8974.2679
1983.7852 8961.8371
1983.7879 8949.4062
1983.7907 8936.9754
1983.7934 8924.5446
1983.7962 8914.2728
1983.7989 8905.3912
1983.8016 8896.5096
1983.8044 8887.628
1983.8071 8878.7464
1983.8099 8869.8648
1983.8126 8860.9832
1983.8153 8852.1016
1983.8181 8843.22
1983.8208 8834.3384
1983.8236 8825.4568
1983.8263 8816.5752
1983.829 8807.6936
1983.8318 8798.812
1983.8345 8789.9304
1983.8372 8781.45
1983.84 8780.1105
1983.8427 8778.771
1983.8455 8777.4315
1983.8482 8776.092
1983.8509 8774.7525
1983.8537 8773.4129
1983.8564 8772.0734
1983.8592 8770.7339
1983.8619 8769.3944
1983.8646 8768.0549
1983.8674 8766.7154
1983.8701 8765.3759
1983.8728 8764.0363
1983.8756 8762.6968
1983.8783 8761.3573
1983.8811 8760.0178
1983.8838 8758.6783
1983.8865 8757.3388
1983.8893 8755.9992
1983.892 8754.6597
1983.8948 8751.6534
1983.8975 8744.9901
1983.9002 8738.3267
1983.903 8731.6634
1983.9057 8725.0001
1983.9085 8718.3367
1983.9112 8711.6734
1983.9139 8705.0101
1983.9167 8698.3467
1983.9194 8691.6834
1983.9221 8685.0201
1983.9249 8678.3567
1983.9276 8671.6934
1983.9304 8665.0301
1983.9331 8658.3667
1983.9358 8651.7034
1983.9386 8645.0401
1983.9413 8638.3767
1983.9441 8631.7134
1983.9468 8625.0501
1983.9495 8618.3867
1983.9523 8613.2486
1983.955 8609.2472
1983.9577 8605.2457
1983.9605 8601.2443
1983.9632 8597.2429
1983.966 8593.2415
1983.9687 8589.2401
1983.9714 8585.2386
1983.9742 8581.2372
1983.9769 8577.2358
1983.9797 8573.2344
1983.9824 8569.2329
1983.9851 8565.2315
1983.9879 8561.2301
1983.9906 8557.2287
1983.9933 8553.2272
1983.9961 8549.2258
1983.9988 8545.2244
1984.0016 8541.223
1984.0043 8537.2215
1984.007 8533.2201
1984.0098 8539.9341
1984.0125 8548.7986
1984.0153 8557.6631
1984.018 8566.5275
1984.0207 8575.392
1984.0235 8584.2565
1984.0262 8593.121
1984.029 8601.9854
1984.0317 8610.8499
1984.0344 8619.7144
1984.0372 8628.5788
1984.0399 8637.4433
1984.0426 8646.3078
1984.0454 8655.1723
1984.0481 8664.0367
1984.0509 8673.3941
1984.0536 8684.0332
1984.0563 8694.6723
1984.0591 8705.3114
1984.0618 8715.9505
1984.0646 8726.5895
1984.0673 8737.2286
1984.07 8747.8677
1984.0728 8758.5068
1984.0755 8769.1459
1984.0782 8779.785
1984.081 8795.2566
1984.0837 8811.2195
1984.0865 8827.1824
1984.0892 8843.1453
1984.0919 8859.1082
1984.0947 8875.0711
1984.0974 8891.034
1984.1002 8906.9969
1984.1029 8922.9599
1984.1056 8938.9228
1984.1084 8957.7481
1984.1111 8979.0348
1984.1138 9000.3215
1984.1166 9021.6083
1984.1193 9042.895
1984.1221 9064.1817
1984.1248 9085.4684
1984.1275 9106.7552
1984.1303 9128.0419
1984.133 9149.3286
1984.1358 9088.249
1984.1385 9112.1976
1984.1412 9136.1463
1984.144 9160.0949
1984.1467 9184.0435
1984.1495 9207.9922
1984.1522 9231.9408
1984.1549 9255.8894
1984.1577 9279.8381
1984.1604 9303.7867
1984.1631 9327.7353
1984.1659 9243.3956
1984.1686 9235.4013
1984.1714 9227.407
1984.1741 9219.4127
1984.1768 9211.4184
1984.1796 9203.4241
1984.1823 9195.4298
1984.1851 9187.4355
1984.1878 9179.4412
1984.1905 9171.4469
1984.1933 9160.0389
1984.196 9144.0589
1984.1987 9128.0788
1984.2015 9112.0988
1984.2042 9096.1188
1984.207 9080.1388
1984.2097 9064.1588
1984.2124 9048.1787
1984.2152 9032.1987
1984.2179 9016.2187
1984.2207 8917.8848
1984.2234 8909.8905
1984.2261 8901.8962
1984.2289 8893.9019
1984.2316 8885.9076
1984.2344 8877.9133
1984.2371 8869.919
1984.2398 8861.9247
1984.2426 8853.9304
1984.2453 8845.9361
1984.248 8837.9418
1984.2508 8872.0311
1984.2535 8925.2608
1984.2563 8978.4905
1984.259 9031.7201
1984.2617 9084.9498
1984.2645 9138.1794
1984.2672 9191.4091
